method,condition,seed,attack_level,timestep,reward,distance_to_goal,is_success,action_norm,intended_action_norm,safety_violation,recovery_triggered,episode_idx
random,clean,0,0.0,32,-1.0,0.26435618801215327,0.0,0.8843550682067871,0.8843550682067871,0.0,0.0,1
random,clean,0,0.0,33,-1.0,0.2669073482377917,0.0,1.016672134399414,1.016672134399414,0.0,0.0,1
random,clean,0,0.0,34,-1.0,0.2667824741990329,0.0,1.1704763174057007,1.1704763174057007,0.0,0.0,1
random,clean,0,0.0,35,-1.0,0.2762568602695348,0.0,1.3013323545455933,1.3013323545455933,0.0,0.0,1
random,clean,0,0.0,36,-1.0,0.290988318117529,0.0,1.1500200033187866,1.1500200033187866,0.0,0.0,1
random,clean,0,0.0,37,-1.0,0.2507743608295089,0.0,1.563721776008606,1.563721776008606,1.0,0.0,1
random,clean,0,0.0,38,-1.0,0.22231719167865563,0.0,1.319000244140625,1.319000244140625,0.0,0.0,1
random,clean,0,0.0,39,-1.0,0.21152584883642034,0.0,0.5793849229812622,0.5793849229812622,0.0,0.0,1
random,clean,0,0.0,40,-1.0,0.21932944736613133,0.0,0.5835428237915039,0.5835428237915039,0.0,0.0,1
random,clean,0,0.0,41,-1.0,0.20225572874689918,0.0,1.0355119705200195,1.0355119705200195,0.0,0.0,1
random,clean,0,0.0,42,-1.0,0.19863707104766026,0.0,0.869304358959198,0.869304358959198,0.0,0.0,1
random,clean,0,0.0,43,-1.0,0.20181862410136522,0.0,1.2272367477416992,1.2272367477416992,0.0,0.0,1
random,clean,0,0.0,44,-1.0,0.20249808242541348,0.0,1.2560250759124756,1.2560250759124756,0.0,0.0,1
random,clean,0,0.0,45,-1.0,0.22314521525875092,0.0,1.0673333406448364,1.0673333406448364,0.0,0.0,1
random,clean,0,0.0,46,-1.0,0.20181954548696132,0.0,1.6663354635238647,1.6663354635238647,1.0,0.0,1
random,clean,0,0.0,47,-1.0,0.16983340841998923,0.0,1.2900266647338867,1.2900266647338867,0.0,0.0,1
random,clean,0,0.0,48,-1.0,0.18685042610127622,0.0,1.0033069849014282,1.0033069849014282,0.0,0.0,1
random,clean,0,0.0,49,-1.0,0.19435619555041048,0.0,0.935667097568512,0.935667097568512,0.0,0.0,1
random_recovery,clean,0,0.0,0,-1.0,0.19758859717926314,0.0,1.364576816558838,1.364576816558838,0.0,0.0,1
random_recovery,clean,0,0.0,1,-1.0,0.16952303491303783,0.0,0.987943172454834,1.181456446647644,0.0,1.0,1
random_recovery,clean,0,0.0,2,-1.0,0.14049826344607097,0.0,0.8476152420043945,0.9818295240402222,0.0,1.0,1
random_recovery,clean,0,0.0,3,-1.0,0.11692732566912732,0.0,0.7024914026260376,1.1008903980255127,0.0,1.0,1
random_recovery,clean,0,0.0,4,-1.0,0.09726489050937832,0.0,0.5846366286277771,1.2561769485473633,0.0,1.0,1
random_recovery,clean,0,0.0,5,-1.0,0.08091194574807156,0.0,0.4863245487213135,0.7907405495643616,0.0,1.0,1
random_recovery,clean,0,0.0,6,-1.0,0.06730455253406939,0.0,0.4045598804950714,1.0338186025619507,0.0,1.0,1
random_recovery,clean,0,0.0,7,-1.0,0.055980973615591685,0.0,0.33652278780937195,0.9106347560882568,0.0,1.0,1
random_recovery,clean,0,0.0,8,-0.0,0.04655702649876154,1.0,0.27990490198135376,1.228204607963562,0.0,1.0,1
random_recovery,clean,0,0.0,9,-0.0,0.03871339915383438,1.0,0.23278523981571198,0.7780709862709045,0.0,1.0,1
random_recovery,clean,0,0.0,10,-0.0,0.032184686364917926,1.0,0.1935671865940094,1.7040823698043823,0.0,1.0,1
random_recovery,clean,0,0.0,11,-0.0,0.026750143460477088,1.0,0.160923570394516,0.970417857170105,0.0,1.0,1
random_recovery,clean,0,0.0,12,-0.0,0.02222619183234871,1.0,0.133750781416893,0.9975729584693909,0.0,1.0,1
random_recovery,clean,0,0.0,13,-0.0,0.01846012321853525,1.0,0.11113099753856659,1.062520146369934,0.0,1.0,1
random_recovery,clean,0,0.0,14,-0.0,0.01532494007172931,1.0,0.09230076521635056,1.280168056488037,0.0,1.0,1
random_recovery,clean,0,0.0,15,-0.0,0.012714949695508865,1.0,0.07662469893693924,1.349968433380127,0.0,1.0,1
