method,condition,seed,attack_level,timestep,reward,distance_to_goal,is_success,action_norm,intended_action_norm,safety_violation,recovery_triggered
sac_plain,sensor_noise,0,0.01,48,-1.0,0.10602781011939762,0.0,1.1683512926101685,1.1683512926101685,0.0,0.0
sac_plain,sensor_noise,0,0.01,49,-1.0,0.08638368017377189,0.0,1.196518898010254,1.196518898010254,0.0,0.0
sac_plain_recovery,sensor_noise,0,0.01,0,-1.0,0.1364348388402319,0.0,1.1996421813964844,1.1996421813964844,0.0,0.0
sac_plain_recovery,sensor_noise,0,0.01,1,-1.0,0.12493022590967068,0.0,1.4043710231781006,1.4043710231781006,0.0,0.0
sac_plain_recovery,sensor_noise,0,0.01,2,-1.0,0.11731609509815213,0.0,1.1521345376968384,1.1521345376968384,0.0,0.0
sac_plain_recovery,sensor_noise,0,0.01,3,-1.0,0.11336819009012661,0.0,1.4081909656524658,1.4081909656524658,0.0,0.0
sac_plain_recovery,sensor_noise,0,0.01,4,-1.0,0.10560071277074634,0.0,1.1494441032409668,1.1494441032409668,0.0,0.0
sac_plain_recovery,sensor_noise,0,0.01,5,-1.0,0.10194010567344904,0.0,1.0065919160842896,1.0065919160842896,0.0,0.0
sac_plain_recovery,sensor_noise,0,0.01,6,-1.0,0.10956763328676156,0.0,1.033801794052124,1.033801794052124,0.0,0.0
sac_plain_recovery,sensor_noise,0,0.01,7,-1.0,0.08999409411519128,0.0,1.1367578506469727,1.1367578506469727,0.0,0.0
sac_plain_recovery,sensor_noise,0,0.01,8,-1.0,0.10034224009461576,0.0,1.3851960897445679,1.3851960897445679,0.0,0.0
sac_plain_recovery,sensor_noise,0,0.01,9,-1.0,0.09532872629791961,0.0,0.9556251168251038,0.9556251168251038,0.0,0.0
sac_plain_recovery,sensor_noise,0,0.01,10,-1.0,0.07699775814649376,0.0,0.962488055229187,0.962488055229187,0.0,0.0
sac_plain_recovery,sensor_noise,0,0.01,11,-1.0,0.0937176367602338,0.0,1.3234412670135498,1.3234412670135498,0.0,0.0
sac_plain_recovery,sensor_noise,0,0.01,12,-1.0,0.09262461754845495,0.0,1.0013870000839233,1.0013870000839233,0.0,0.0
sac_plain_recovery,sensor_noise,0,0.01,13,-1.0,0.07477423057922326,0.0,1.265173077583313,1.265173077583313,0.0,0.0
